Feature,DemographicParityRatio,AverageOddsDifference,fs,iteration,participant_id
AMT_INCOME_TOTAL,0.7816520844055584,0.23682777203814845,0.5,2,6507355f07adea6bb9abb279
AMT_CREDIT,0.7536256846601674,0.27167418507041147,0.5,2,6507355f07adea6bb9abb279
AMT_ANNUITY,0.7299603174603174,0.28126399462606355,0.5,2,6507355f07adea6bb9abb279
AMT_GOODS_PRICE,0.7586904700656824,0.27656633588162244,0.5,2,6507355f07adea6bb9abb279
REGION_POPULATION_RELATIVE,0.8041645044110015,0.18180298750430074,0.5,2,6507355f07adea6bb9abb279
AGE,0.7007080610021786,0.2489216937002612,0.5,2,6507355f07adea6bb9abb279
YEARS_EMPLOYED,0.6717095310136157,0.3960460618055868,0.5,2,6507355f07adea6bb9abb279
YEARS_REGISTRATION,0.8527934714375391,0.11233358156380971,0.5,2,6507355f07adea6bb9abb279
YEARS_ID_PUBLISH,0.8157401937989367,0.17808670825305378,0.5,2,6507355f07adea6bb9abb279
FLAG_MOBIL,,,0.5,2,6507355f07adea6bb9abb279
FLAG_EMP_PHONE,0.9139126426401001,0.1161688458406536,0.5,2,6507355f07adea6bb9abb279
FLAG_WORK_PHONE,0.914358509996094,0.03551787430465442,0.5,2,6507355f07adea6bb9abb279
FLAG_CONT_MOBILE,0.7221664994984955,0.34622402159244264,0.5,2,6507355f07adea6bb9abb279
FLAG_PHONE,0.8259710449866702,0.13770535353765995,0.5,2,6507355f07adea6bb9abb279
FLAG_EMAIL,0.9160113243158227,0.03987608136544307,0.5,2,6507355f07adea6bb9abb279
CNT_FAM_MEMBERS,0.7771739130434782,0.19222625529340592,0.5,2,6507355f07adea6bb9abb279
REGION_RATING_CLIENT,0.7399335823993358,0.20755112757214877,0.5,2,6507355f07adea6bb9abb279
REGION_RATING_CLIENT_W_CITY,0.7045523063008743,0.2236394180313635,0.5,2,6507355f07adea6bb9abb279
HOUR_APPR_PROCESS_START,0.9291593913694187,0.0629837472715474,0.5,2,6507355f07adea6bb9abb279
REG_REGION_NOT_LIVE_REGION,0.9856945085371481,0.020675769108060627,0.5,2,6507355f07adea6bb9abb279
REG_REGION_NOT_WORK_REGION,0.9758179231863442,0.03828490046648192,0.5,2,6507355f07adea6bb9abb279
LIVE_REGION_NOT_WORK_REGION,0.9231947340980188,0.0489654458928202,0.5,2,6507355f07adea6bb9abb279
REG_CITY_NOT_LIVE_CITY,0.5945333980268478,0.2641848043312379,0.5,2,6507355f07adea6bb9abb279
REG_CITY_NOT_WORK_CITY,0.704216045392516,0.22453693304764522,0.5,2,6507355f07adea6bb9abb279
LIVE_CITY_NOT_WORK_CITY,0.768787212358526,0.1826688302164763,0.5,2,6507355f07adea6bb9abb279
OBS_30_CNT_SOCIAL_CIRCLE,0.9399585921325052,0.06714285714285717,0.5,2,6507355f07adea6bb9abb279
DEF_30_CNT_SOCIAL_CIRCLE,0.9738390092879258,0.12817084520238703,0.5,2,6507355f07adea6bb9abb279
OBS_60_CNT_SOCIAL_CIRCLE,0.9446878422782038,0.06899804228593992,0.5,2,6507355f07adea6bb9abb279
DEF_60_CNT_SOCIAL_CIRCLE,0.8044776119402985,0.0911941338747666,0.5,2,6507355f07adea6bb9abb279
YEARS_LAST_PHONE_CHANGE,0.7563314226159458,0.22853981573768642,0.5,2,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_HOUR,0.7627520759193357,0.31151593701996927,0.5,2,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_DAY,0.5,0.2774869109947644,0.5,2,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_WEEK,0.0,0.7304232804232804,0.5,2,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_MON,0.8230021893814997,0.19801513266998344,0.5,2,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_QRT,0.8781204111600588,0.17441039352804066,0.5,2,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_YEAR,0.9426854761674027,0.1115125117794657,0.5,2,6507355f07adea6bb9abb279
NAME_CONTRACT_TYPE,0.7947377905928997,0.10917755131068291,0.5,2,6507355f07adea6bb9abb279
CODE_GENDER,0.8400090518216792,0.1532607936416738,0.5,2,6507355f07adea6bb9abb279
FLAG_OWN_CAR,0.8015648625696473,0.10346602751353423,0.5,2,6507355f07adea6bb9abb279
FLAG_OWN_REALTY,0.9323261908432249,0.04513878812260996,0.5,2,6507355f07adea6bb9abb279
NAME_TYPE_SUITE,0.7128712871287128,0.6140350877192983,0.5,2,6507355f07adea6bb9abb279
NAME_INCOME_TYPE,0.8280108948801959,0.18472614855593572,0.5,2,6507355f07adea6bb9abb279
NAME_EDUCATION_TYPE,0.5333333333333333,0.3428883428883429,0.5,2,6507355f07adea6bb9abb279
NAME_FAMILY_STATUS,0.7387292526808723,0.20585920525332993,0.5,2,6507355f07adea6bb9abb279
NAME_HOUSING_TYPE,0.5515151515151515,0.487012987012987,0.5,2,6507355f07adea6bb9abb279
OCCUPATION_TYPE,0.45454545454545453,0.75,0.5,2,6507355f07adea6bb9abb279
WEEKDAY_APPR_PROCESS_START,0.8219387755102042,0.15766347473664552,0.5,2,6507355f07adea6bb9abb279
ORGANIZATION_TYPE,0.2,0.75,0.5,2,6507355f07adea6bb9abb279
CNT_CHILDREN,0.9761538461538461,0.1347002952124246,0.5,3,6507355f07adea6bb9abb279
AMT_INCOME_TOTAL,0.7285605868960283,0.26324346327509884,0.5,3,6507355f07adea6bb9abb279
AMT_CREDIT,0.7421199490165008,0.24811810021112346,0.5,3,6507355f07adea6bb9abb279
AMT_ANNUITY,0.8047619047619048,0.2709182831687368,0.5,3,6507355f07adea6bb9abb279
AMT_GOODS_PRICE,0.7509095318942517,0.2707357958154137,0.5,3,6507355f07adea6bb9abb279
REGION_POPULATION_RELATIVE,0.7984218077474893,0.20651698208165348,0.5,3,6507355f07adea6bb9abb279
AGE,0.6617798353909465,0.32008231577668433,0.5,3,6507355f07adea6bb9abb279
YEARS_EMPLOYED,0.6414523449319214,0.4268026629481355,0.5,3,6507355f07adea6bb9abb279
YEARS_REGISTRATION,0.8671659440283799,0.07595020880978423,0.5,3,6507355f07adea6bb9abb279
YEARS_ID_PUBLISH,0.8841391191988801,0.11877806250958234,0.5,3,6507355f07adea6bb9abb279
FLAG_MOBIL,,,0.5,3,6507355f07adea6bb9abb279
FLAG_EMP_PHONE,0.8592483150473793,0.1511739439196398,0.5,3,6507355f07adea6bb9abb279
FLAG_WORK_PHONE,0.9725288808333792,0.0145464233134871,0.5,3,6507355f07adea6bb9abb279
FLAG_CONT_MOBILE,0.708124373119358,0.3677759784075574,0.5,3,6507355f07adea6bb9abb279
FLAG_PHONE,0.8729931628260319,0.07455855861810384,0.5,3,6507355f07adea6bb9abb279
FLAG_EMAIL,0.8783422459893048,0.07292611643675476,0.5,3,6507355f07adea6bb9abb279
CNT_FAM_MEMBERS,0.9392931392931393,0.1719458987783595,0.5,3,6507355f07adea6bb9abb279
REGION_RATING_CLIENT,0.6773972602739726,0.2624604315250142,0.5,3,6507355f07adea6bb9abb279
REGION_RATING_CLIENT_W_CITY,0.6396593307205306,0.2809183295959894,0.5,3,6507355f07adea6bb9abb279
HOUR_APPR_PROCESS_START,0.840862798349611,0.17199256759418544,0.5,3,6507355f07adea6bb9abb279
REG_REGION_NOT_LIVE_REGION,0.9663128749423167,0.01526029885051633,0.5,3,6507355f07adea6bb9abb279
REG_REGION_NOT_WORK_REGION,0.9293628808864266,0.04900288964546265,0.5,3,6507355f07adea6bb9abb279
LIVE_REGION_NOT_WORK_REGION,0.8757860144721459,0.08556279743430581,0.5,3,6507355f07adea6bb9abb279
REG_CITY_NOT_LIVE_CITY,0.7144205674940307,0.18728222257981347,0.5,3,6507355f07adea6bb9abb279
REG_CITY_NOT_WORK_CITY,0.6938709913068888,0.25218936471659836,0.5,3,6507355f07adea6bb9abb279
LIVE_CITY_NOT_WORK_CITY,0.7343628294538539,0.2242010594597261,0.5,3,6507355f07adea6bb9abb279
OBS_30_CNT_SOCIAL_CIRCLE,0.886487893777662,0.09595427522294109,0.5,3,6507355f07adea6bb9abb279
DEF_30_CNT_SOCIAL_CIRCLE,0.8334139654894371,0.0793009992013935,0.5,3,6507355f07adea6bb9abb279
OBS_60_CNT_SOCIAL_CIRCLE,0.8884297520661157,0.0964413525375438,0.5,3,6507355f07adea6bb9abb279
DEF_60_CNT_SOCIAL_CIRCLE,0.8396946564885497,0.08383989619540005,0.5,3,6507355f07adea6bb9abb279
YEARS_LAST_PHONE_CHANGE,0.696693657219973,0.25164637799217215,0.5,3,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_HOUR,0.7449584816132859,0.3340533794162826,0.5,3,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_DAY,0.6666666666666666,0.4908376963350785,0.5,3,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_WEEK,0.0,0.6895502645502645,0.5,3,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_MON,0.8905021173623714,0.12686657293243922,0.5,3,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_QRT,0.8724154809526221,0.13781737053795876,0.5,3,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_YEAR,0.9694174294431731,0.12065062682222022,0.5,3,6507355f07adea6bb9abb279
NAME_CONTRACT_TYPE,0.7967339922647185,0.08808849580407827,0.5,3,6507355f07adea6bb9abb279
CODE_GENDER,0.8051001821493626,0.16199920069385332,0.5,3,6507355f07adea6bb9abb279
FLAG_OWN_CAR,0.8063711074726986,0.09393487809789816,0.5,3,6507355f07adea6bb9abb279
FLAG_OWN_REALTY,0.9529914529914529,0.044722745890743265,0.5,3,6507355f07adea6bb9abb279
NAME_TYPE_SUITE,0.6666666666666666,0.6160267111853088,0.5,3,6507355f07adea6bb9abb279
NAME_INCOME_TYPE,0.7233395176252319,0.24866979946767184,0.5,3,6507355f07adea6bb9abb279
NAME_EDUCATION_TYPE,0.5333333333333333,0.39015151515151514,0.5,3,6507355f07adea6bb9abb279
NAME_FAMILY_STATUS,0.6257383211025596,0.25100839547863607,0.5,3,6507355f07adea6bb9abb279
NAME_HOUSING_TYPE,0.45098039215686275,0.6022727272727273,0.5,3,6507355f07adea6bb9abb279
OCCUPATION_TYPE,0.36363636363636365,0.8,0.5,3,6507355f07adea6bb9abb279
WEEKDAY_APPR_PROCESS_START,0.8429038587311969,0.1465744484037167,0.5,3,6507355f07adea6bb9abb279
ORGANIZATION_TYPE,0.0,1.0,0.5,3,6507355f07adea6bb9abb279
CNT_CHILDREN,0.8489453808602746,0.12649852393787703,0.5,4,6507355f07adea6bb9abb279
AMT_INCOME_TOTAL,0.7816520844055584,0.21443709722735346,0.5,4,6507355f07adea6bb9abb279
AMT_CREDIT,0.7451631327193546,0.27246083779590613,0.5,4,6507355f07adea6bb9abb279
AMT_ANNUITY,0.7551313628899836,0.23028599123199855,0.5,4,6507355f07adea6bb9abb279
AMT_GOODS_PRICE,0.795000541848788,0.22559488164583708,0.5,4,6507355f07adea6bb9abb279
REGION_POPULATION_RELATIVE,0.7918259723137773,0.20591563286611994,0.5,4,6507355f07adea6bb9abb279
AGE,0.5550411522633745,0.39044042116076016,0.5,4,6507355f07adea6bb9abb279
YEARS_EMPLOYED,0.6459909228441755,0.40920898744995726,0.5,4,6507355f07adea6bb9abb279
YEARS_REGISTRATION,0.8065873302079577,0.1362827932811491,0.5,4,6507355f07adea6bb9abb279
YEARS_ID_PUBLISH,0.8256175298804781,0.15504780469692753,0.5,4,6507355f07adea6bb9abb279
FLAG_MOBIL,,,0.5,4,6507355f07adea6bb9abb279
FLAG_EMP_PHONE,0.8287244154915452,0.1908490600743112,0.5,4,6507355f07adea6bb9abb279
FLAG_WORK_PHONE,0.8496333271707648,0.12020216928653157,0.5,4,6507355f07adea6bb9abb279
FLAG_CONT_MOBILE,0.7191574724172518,0.34279352226720644,0.5,4,6507355f07adea6bb9abb279
FLAG_PHONE,0.8529935086449142,0.06549029831404957,0.5,4,6507355f07adea6bb9abb279
FLAG_EMAIL,0.9119219880465554,0.06662497077390694,0.5,4,6507355f07adea6bb9abb279
CNT_FAM_MEMBERS,0.8381021369069178,0.16161524500907443,0.5,4,6507355f07adea6bb9abb279
REGION_RATING_CLIENT,0.7270811380400422,0.22262029132058764,0.5,4,6507355f07adea6bb9abb279
REGION_RATING_CLIENT_W_CITY,0.7059721011333914,0.22951505130354027,0.5,4,6507355f07adea6bb9abb279
HOUR_APPR_PROCESS_START,0.8266284580623829,0.11275812776108396,0.5,4,6507355f07adea6bb9abb279
REG_REGION_NOT_LIVE_REGION,0.9815413013382557,0.02406972050359618,0.5,4,6507355f07adea6bb9abb279
REG_REGION_NOT_WORK_REGION,1.0,0.037382740549875115,0.5,4,6507355f07adea6bb9abb279
LIVE_REGION_NOT_WORK_REGION,0.9502169598708332,0.03398452766857485,0.5,4,6507355f07adea6bb9abb279
REG_CITY_NOT_LIVE_CITY,0.5449889481912772,0.3268906774220898,0.5,4,6507355f07adea6bb9abb279
REG_CITY_NOT_WORK_CITY,0.6612587931452707,0.26921022307588516,0.5,4,6507355f07adea6bb9abb279
LIVE_CITY_NOT_WORK_CITY,0.7383054115084926,0.1973289277396217,0.5,4,6507355f07adea6bb9abb279
OBS_30_CNT_SOCIAL_CIRCLE,0.914930108910042,0.09466165413533836,0.5,4,6507355f07adea6bb9abb279
DEF_30_CNT_SOCIAL_CIRCLE,0.978319783197832,0.021700520980713955,0.5,4,6507355f07adea6bb9abb279
OBS_60_CNT_SOCIAL_CIRCLE,0.9186173108328797,0.09803426713033134,0.5,4,6507355f07adea6bb9abb279
DEF_60_CNT_SOCIAL_CIRCLE,0.7727952167414052,0.12667775977482115,0.5,4,6507355f07adea6bb9abb279
YEARS_LAST_PHONE_CHANGE,0.7225708502024292,0.28668399128366995,0.5,4,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_HOUR,0.7568208778173191,0.3043394777265745,0.5,4,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_DAY,0.6666666666666666,0.4594240837696335,0.5,4,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_WEEK,0.6565495207667732,0.4212962962962963,0.5,4,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_MON,0.8591954022988506,0.09035979522676474,0.5,4,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_QRT,0.9047619047619047,0.10060531788472965,0.5,4,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_YEAR,0.9339685649405584,0.13412778904665312,0.5,4,6507355f07adea6bb9abb279
NAME_CONTRACT_TYPE,0.7909533249234096,0.11278698608501936,0.5,4,6507355f07adea6bb9abb279
CODE_GENDER,0.7873524827432644,0.19119418222834064,0.5,4,6507355f07adea6bb9abb279
FLAG_OWN_CAR,0.8424370872269142,0.0808458255663147,0.5,4,6507355f07adea6bb9abb279
FLAG_OWN_REALTY,0.9198396793587175,0.07152931061070336,0.5,4,6507355f07adea6bb9abb279
NAME_TYPE_SUITE,0.7066831683168316,0.3604465709728868,0.5,4,6507355f07adea6bb9abb279
NAME_INCOME_TYPE,0.7836220088566282,0.2280019920977368,0.5,4,6507355f07adea6bb9abb279
NAME_EDUCATION_TYPE,0.6470588235294118,0.3345959595959596,0.5,4,6507355f07adea6bb9abb279
NAME_FAMILY_STATUS,0.6653886371558034,0.24769739927770737,0.5,4,6507355f07adea6bb9abb279
NAME_HOUSING_TYPE,0.4727272727272728,0.6552197802197802,0.5,4,6507355f07adea6bb9abb279
OCCUPATION_TYPE,0.0,1.0,0.5,4,6507355f07adea6bb9abb279
WEEKDAY_APPR_PROCESS_START,0.7965670692943421,0.20435086593623178,0.5,4,6507355f07adea6bb9abb279
ORGANIZATION_TYPE,0.0,1.0,0.5,4,6507355f07adea6bb9abb279
CNT_CHILDREN,0.7738095238095238,0.2862918752406623,0.5,5,6507355f07adea6bb9abb279
AMT_INCOME_TOTAL,0.7513281052365292,0.2548232058988149,0.5,5,6507355f07adea6bb9abb279
AMT_CREDIT,0.7312534209085934,0.27464213766539347,0.5,5,6507355f07adea6bb9abb279
AMT_ANNUITY,0.6964285714285714,0.35360221674876846,0.5,5,6507355f07adea6bb9abb279
AMT_GOODS_PRICE,0.7586708707252001,0.2561302816079886,0.5,5,6507355f07adea6bb9abb279
REGION_POPULATION_RELATIVE,0.8176897780213758,0.19797256522593457,0.5,5,6507355f07adea6bb9abb279
AGE,0.7128287707997852,0.30034934381807554,0.5,5,6507355f07adea6bb9abb279
YEARS_EMPLOYED,0.6550680786686838,0.3852390805631775,0.5,5,6507355f07adea6bb9abb279
YEARS_REGISTRATION,0.8509887005649717,0.0909703960474938,0.5,5,6507355f07adea6bb9abb279
YEARS_ID_PUBLISH,0.8435758626623076,0.11089776412357055,0.5,5,6507355f07adea6bb9abb279
FLAG_MOBIL,,,0.5,5,6507355f07adea6bb9abb279
FLAG_EMP_PHONE,0.8793401341788439,0.09612319181006412,0.5,5,6507355f07adea6bb9abb279
FLAG_WORK_PHONE,0.9060399685399686,0.06088715242001014,0.5,5,6507355f07adea6bb9abb279
FLAG_CONT_MOBILE,0.7161484453360081,0.33393252361673414,0.5,5,6507355f07adea6bb9abb279
FLAG_PHONE,0.8316216543538816,0.15592563239165574,0.5,5,6507355f07adea6bb9abb279
FLAG_EMAIL,0.9689171122994651,0.07888239420154314,0.5,5,6507355f07adea6bb9abb279
CNT_FAM_MEMBERS,0.7380478087649401,0.3137434554973822,0.5,5,6507355f07adea6bb9abb279
REGION_RATING_CLIENT,0.8215495654735602,0.10677807337177114,0.5,5,6507355f07adea6bb9abb279
REGION_RATING_CLIENT_W_CITY,0.7935483870967742,0.1180346100704433,0.5,5,6507355f07adea6bb9abb279
HOUR_APPR_PROCESS_START,0.8832976445396146,0.07155810423640568,0.5,5,6507355f07adea6bb9abb279
REG_REGION_NOT_LIVE_REGION,0.8946700507614214,0.21914512707113126,0.5,5,6507355f07adea6bb9abb279
REG_REGION_NOT_WORK_REGION,0.9404432132963988,0.0757724015769381,0.5,5,6507355f07adea6bb9abb279
LIVE_REGION_NOT_WORK_REGION,0.9151785714285714,0.036843920270363484,0.5,5,6507355f07adea6bb9abb279
REG_CITY_NOT_LIVE_CITY,0.7059533607681755,0.18916245775952914,0.5,5,6507355f07adea6bb9abb279
REG_CITY_NOT_WORK_CITY,0.7662591758977302,0.1642182040834502,0.5,5,6507355f07adea6bb9abb279
LIVE_CITY_NOT_WORK_CITY,0.8112005670252981,0.13119224907428598,0.5,5,6507355f07adea6bb9abb279
OBS_30_CNT_SOCIAL_CIRCLE,0.9314649903963681,0.04919595500378854,0.5,5,6507355f07adea6bb9abb279
DEF_30_CNT_SOCIAL_CIRCLE,0.8765964240102172,0.05152957516648121,0.5,5,6507355f07adea6bb9abb279
OBS_60_CNT_SOCIAL_CIRCLE,0.935421286031042,0.04383104416174849,0.5,5,6507355f07adea6bb9abb279
DEF_60_CNT_SOCIAL_CIRCLE,0.7939849624060149,0.10150498741660557,0.5,5,6507355f07adea6bb9abb279
YEARS_LAST_PHONE_CHANGE,0.6766406757634829,0.31827445545853855,0.5,5,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_HOUR,0.7615658362989324,0.2865783410138249,0.5,5,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_DAY,0.6544461778471139,0.3412594531704479,0.5,5,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_WEEK,0.6544585987261147,0.4174603174603174,0.5,5,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_MON,0.9131125226860254,0.1882669983416252,0.5,5,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_QRT,0.8275862068965517,0.20352564102564105,0.5,5,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_YEAR,0.9435727788279773,0.10634488905279982,0.5,5,6507355f07adea6bb9abb279
NAME_CONTRACT_TYPE,0.7681270214642753,0.2044544378129855,0.5,5,6507355f07adea6bb9abb279
CODE_GENDER,0.839607574720511,0.13488179807552125,0.5,5,6507355f07adea6bb9abb279
FLAG_OWN_CAR,0.8035976677909379,0.10519429602495389,0.5,5,6507355f07adea6bb9abb279
FLAG_OWN_REALTY,0.9875492513790386,0.04397252316170225,0.5,5,6507355f07adea6bb9abb279
NAME_TYPE_SUITE,0.6333333333333333,0.38755980861244016,0.5,5,6507355f07adea6bb9abb279
NAME_INCOME_TYPE,0.7077208505779935,0.30944758551141527,0.5,5,6507355f07adea6bb9abb279
NAME_EDUCATION_TYPE,0.6,0.3237100737100737,0.5,5,6507355f07adea6bb9abb279
NAME_FAMILY_STATUS,0.7896077432501274,0.3205302284133015,0.5,5,6507355f07adea6bb9abb279
NAME_HOUSING_TYPE,0.5098039215686274,0.6071428571428572,0.5,5,6507355f07adea6bb9abb279
OCCUPATION_TYPE,0.2727272727272727,0.875,0.5,5,6507355f07adea6bb9abb279
WEEKDAY_APPR_PROCESS_START,0.7855799373040753,0.23837138471284813,0.5,5,6507355f07adea6bb9abb279
ORGANIZATION_TYPE,0.0,1.0,0.5,5,6507355f07adea6bb9abb279
CNT_CHILDREN,0.9483282674772036,0.0731870106533179,0.5,6,6507355f07adea6bb9abb279
AMT_INCOME_TOTAL,0.8001297858533419,0.17072620119519835,0.5,6,6507355f07adea6bb9abb279
AMT_CREDIT,0.7343207590835454,0.2866086480039969,0.5,6,6507355f07adea6bb9abb279
AMT_ANNUITY,0.8036758563074353,0.24549932825794893,0.5,6,6507355f07adea6bb9abb279
AMT_GOODS_PRICE,0.7530804014187497,0.25939867958180063,0.5,6,6507355f07adea6bb9abb279
REGION_POPULATION_RELATIVE,0.8312674930027989,0.170024437639168,0.5,6,6507355f07adea6bb9abb279
AGE,0.7128287707997852,0.2929255218489538,0.5,6,6507355f07adea6bb9abb279
YEARS_EMPLOYED,0.6641452344931922,0.409913084331689,0.5,6,6507355f07adea6bb9abb279
YEARS_REGISTRATION,0.8792372881355932,0.11672518726591763,0.5,6,6507355f07adea6bb9abb279
YEARS_ID_PUBLISH,0.8585723114144083,0.11134601737318206,0.5,6,6507355f07adea6bb9abb279
FLAG_MOBIL,,,0.5,6,6507355f07adea6bb9abb279
FLAG_EMP_PHONE,0.8583123147041904,0.15791904295311757,0.5,6,6507355f07adea6bb9abb279
FLAG_WORK_PHONE,0.8780274852882113,0.07114466469008732,0.5,6,6507355f07adea6bb9abb279
FLAG_CONT_MOBILE,0.7291875626880642,0.3401997300944669,0.5,6,6507355f07adea6bb9abb279
FLAG_PHONE,0.9104836667510763,0.037875363624200575,0.5,6,6507355f07adea6bb9abb279
FLAG_EMAIL,0.9255531089441124,0.0334627075052607,0.5,6,6507355f07adea6bb9abb279
CNT_FAM_MEMBERS,0.9115537848605578,0.10344409840613789,0.5,6,6507355f07adea6bb9abb279
REGION_RATING_CLIENT,0.7797149577971496,0.14539434984971694,0.5,6,6507355f07adea6bb9abb279
REGION_RATING_CLIENT_W_CITY,0.7392726719415703,0.16715282339350837,0.5,6,6507355f07adea6bb9abb279
HOUR_APPR_PROCESS_START,0.8127311660502238,0.2513045191965272,0.5,6,6507355f07adea6bb9abb279
REG_REGION_NOT_LIVE_REGION,0.8399062866067942,0.07589867144637935,0.5,6,6507355f07adea6bb9abb279
REG_REGION_NOT_WORK_REGION,0.9857752489331436,0.05300466334208084,0.5,6,6507355f07adea6bb9abb279
LIVE_REGION_NOT_WORK_REGION,0.9975669099756691,0.07392693748994184,0.5,6,6507355f07adea6bb9abb279
REG_CITY_NOT_LIVE_CITY,0.605757753905902,0.24203432530310187,0.5,6,6507355f07adea6bb9abb279
REG_CITY_NOT_WORK_CITY,0.7292731463585735,0.18907034020255,0.5,6,6507355f07adea6bb9abb279
LIVE_CITY_NOT_WORK_CITY,0.8114049572024027,0.14620949221139107,0.5,6,6507355f07adea6bb9abb279
OBS_30_CNT_SOCIAL_CIRCLE,0.9343967069719578,0.039235019366598345,0.5,6,6507355f07adea6bb9abb279
DEF_30_CNT_SOCIAL_CIRCLE,0.9644821625019646,0.08259525112087884,0.5,6,6507355f07adea6bb9abb279
OBS_60_CNT_SOCIAL_CIRCLE,0.965224534501643,0.0518089711776234,0.5,6,6507355f07adea6bb9abb279
DEF_60_CNT_SOCIAL_CIRCLE,0.8662704309063892,0.11891408555811778,0.5,6,6507355f07adea6bb9abb279
YEARS_LAST_PHONE_CHANGE,0.7645301372242488,0.20774504226031654,0.5,6,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_HOUR,0.763938315539739,0.3052395353302611,0.5,6,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_DAY,0.6666666666666666,0.16034031413612565,0.5,6,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_WEEK,0.0,0.7633597883597883,0.5,6,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_MON,0.8305555555555556,0.11174428104575163,0.5,6,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_QRT,0.896551724137931,0.12832167832167835,0.5,6,6507355f07adea6bb9abb279
AMT_REQ_CREDIT_BUREAU_YEAR,0.9704374885593996,0.0911511156186613,0.5,6,6507355f07adea6bb9abb279
NAME_CONTRACT_TYPE,0.7841811231990591,0.1782042969637524,0.5,6,6507355f07adea6bb9abb279
CODE_GENDER,0.8074369189907038,0.16310758725506658,0.5,6,6507355f07adea6bb9abb279
FLAG_OWN_CAR,0.8526847421584264,0.05129717026806496,0.5,6,6507355f07adea6bb9abb279
FLAG_OWN_REALTY,0.9798387096774194,0.011738741980347744,0.5,6,6507355f07adea6bb9abb279
NAME_TYPE_SUITE,0.7,0.4385964912280702,0.5,6,6507355f07adea6bb9abb279
NAME_INCOME_TYPE,0.7975417439703155,0.211503537833325,0.5,6,6507355f07adea6bb9abb279
NAME_EDUCATION_TYPE,0.5882352941176471,0.3514878514878515,0.5,6,6507355f07adea6bb9abb279
NAME_FAMILY_STATUS,0.7126046740736686,0.21695953364312084,0.5,6,6507355f07adea6bb9abb279
NAME_HOUSING_TYPE,0.4,0.75,0.5,6,6507355f07adea6bb9abb279
OCCUPATION_TYPE,0.36363636363636365,0.8,0.5,6,6507355f07adea6bb9abb279
WEEKDAY_APPR_PROCESS_START,0.7782608695652175,0.17169916804063148,0.5,6,6507355f07adea6bb9abb279
ORGANIZATION_TYPE,0.0,1.0,0.5,6,6507355f07adea6bb9abb279
CNT_CHILDREN,0.7771023302938196,0.2952060069310743,0.5,7,6507355f07adea6bb9abb279
AMT_INCOME_TOTAL,0.75,0.21661840216095196,0.5,7,6507355f07adea6bb9abb279
AMT_CREDIT,0.7653862941946749,0.24090514436750576,0.5,7,6507355f07adea6bb9abb279
AMT_ANNUITY,0.7738095238095237,0.22908525231574234,0.5,7,6507355f07adea6bb9abb279
AMT_GOODS_PRICE,0.7345118013249442,0.280016117993825,0.5,7,6507355f07adea6bb9abb279
REGION_POPULATION_RELATIVE,0.8041645044110015,0.19813671253367793,0.5,7,6507355f07adea6bb9abb279
AGE,0.6682769726247987,0.30006929316543574,0.5,7,6507355f07adea6bb9abb279
YEARS_EMPLOYED,0.6550680786686838,0.40286649273536956,0.5,7,6507355f07adea6bb9abb279
YEARS_REGISTRATION,0.8562460765850596,0.1672453980396844,0.5,7,6507355f07adea6bb9abb279
YEARS_ID_PUBLISH,0.8591017987849267,0.105210008294332,0.5,7,6507355f07adea6bb9abb279
FLAG_MOBIL,,,0.5,7,6507355f07adea6bb9abb279
