Feature,DemographicParityRatio,AverageOddsDifference,fs,iteration,participant_id
CNT_CHILDREN,0.8489453808602746,0.12376460017969454,0.5,0,60c442aafa8afba1988e2ba0
AMT_INCOME_TOTAL,0.7319056654920032,0.26139943513796726,0.5,0,60c442aafa8afba1988e2ba0
AMT_CREDIT,0.758932907791577,0.22662469436054344,0.5,0,60c442aafa8afba1988e2ba0
AMT_ANNUITY,0.7792397660818714,0.23577973529281576,0.5,0,60c442aafa8afba1988e2ba0
AMT_GOODS_PRICE,0.7511035653650254,0.2736007092694991,0.5,0,60c442aafa8afba1988e2ba0
REGION_POPULATION_RELATIVE,0.8121292023731048,0.205548408116729,0.5,0,60c442aafa8afba1988e2ba0
AGE,0.7164444444444444,0.23902157164869034,0.5,0,60c442aafa8afba1988e2ba0
YEARS_EMPLOYED,0.6565809379727685,0.3889894741577077,0.5,0,60c442aafa8afba1988e2ba0
YEARS_REGISTRATION,0.8598941122126283,0.1010767790262172,0.5,0,60c442aafa8afba1988e2ba0
YEARS_ID_PUBLISH,0.8525627220846344,0.10773593182478297,0.5,0,60c442aafa8afba1988e2ba0
FLAG_MOBIL,,,0.5,0,60c442aafa8afba1988e2ba0
FLAG_EMP_PHONE,0.8921952710399822,0.09853210248655014,0.5,0,60c442aafa8afba1988e2ba0
FLAG_WORK_PHONE,0.9014716997910276,0.07468409695263947,0.5,0,60c442aafa8afba1988e2ba0
FLAG_CONT_MOBILE,0.7191574724172518,0.3400782726045884,0.5,0,60c442aafa8afba1988e2ba0
FLAG_PHONE,0.8640668523676881,0.09696203046311558,0.5,0,60c442aafa8afba1988e2ba0
FLAG_EMAIL,0.9119219880465554,0.06379822305354221,0.5,0,60c442aafa8afba1988e2ba0
CNT_FAM_MEMBERS,0.8475190148496922,0.1375226860254083,0.5,0,60c442aafa8afba1988e2ba0
REGION_RATING_CLIENT,0.656392694063927,0.29829296295511504,0.5,0,60c442aafa8afba1988e2ba0
REGION_RATING_CLIENT_W_CITY,0.6222140762463343,0.3162266416000362,0.5,0,60c442aafa8afba1988e2ba0
HOUR_APPR_PROCESS_START,0.8438330828805919,0.21052409725670462,0.5,0,60c442aafa8afba1988e2ba0
REG_REGION_NOT_LIVE_REGION,0.7679477882523568,0.30352719604015027,0.5,0,60c442aafa8afba1988e2ba0
REG_REGION_NOT_WORK_REGION,0.9715504978662874,0.019489800126455403,0.5,0,60c442aafa8afba1988e2ba0
LIVE_REGION_NOT_WORK_REGION,0.9816455472803642,0.08832735590960294,0.5,0,60c442aafa8afba1988e2ba0
REG_CITY_NOT_LIVE_CITY,0.5971410006497725,0.2806496770431584,0.5,0,60c442aafa8afba1988e2ba0
REG_CITY_NOT_WORK_CITY,0.7212806026365349,0.20816106194094827,0.5,0,60c442aafa8afba1988e2ba0
LIVE_CITY_NOT_WORK_CITY,0.7985050373740656,0.14421389519865777,0.5,0,60c442aafa8afba1988e2ba0
OBS_30_CNT_SOCIAL_CIRCLE,0.9538633050338736,0.09699589883800414,0.5,0,60c442aafa8afba1988e2ba0
DEF_30_CNT_SOCIAL_CIRCLE,0.7157328268439379,0.15644925861646133,0.5,0,60c442aafa8afba1988e2ba0
OBS_60_CNT_SOCIAL_CIRCLE,0.9593578799847114,0.14101289558275357,0.5,0,60c442aafa8afba1988e2ba0
DEF_60_CNT_SOCIAL_CIRCLE,0.7377049180327868,0.1484034440179014,0.5,0,60c442aafa8afba1988e2ba0
YEARS_LAST_PHONE_CHANGE,0.7245614035087719,0.21920992357281444,0.5,0,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_HOUR,0.9371293001186239,0.378792242703533,0.5,0,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_DAY,0.3333333333333333,0.5327225130890052,0.5,0,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_WEEK,0.0,0.7357142857142858,0.5,0,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_MON,0.8939806412583182,0.0871196553464561,0.5,0,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_QRT,0.8659725003337339,0.13969845513963158,0.5,0,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_YEAR,0.9522524569675623,0.09656323444258996,0.5,0,60c442aafa8afba1988e2ba0
NAME_CONTRACT_TYPE,0.8109153416415986,0.12226313776994568,0.5,0,60c442aafa8afba1988e2ba0
CODE_GENDER,0.861397479954181,0.12679970461363738,0.5,0,60c442aafa8afba1988e2ba0
FLAG_OWN_CAR,0.7867983742347071,0.14123522472654898,0.5,0,60c442aafa8afba1988e2ba0
FLAG_OWN_REALTY,0.9563114370416602,0.039851585417907065,0.5,0,60c442aafa8afba1988e2ba0
NAME_TYPE_SUITE,0.6,0.5476190476190477,0.5,0,60c442aafa8afba1988e2ba0
NAME_INCOME_TYPE,0.783423573511037,0.18433764816743536,0.5,0,60c442aafa8afba1988e2ba0
NAME_EDUCATION_TYPE,0.6176470588235294,0.31277777777777777,0.5,0,60c442aafa8afba1988e2ba0
NAME_FAMILY_STATUS,0.6970781402108784,0.2198632112457649,0.5,0,60c442aafa8afba1988e2ba0
NAME_HOUSING_TYPE,0.3333333333333333,0.7727272727272727,0.5,0,60c442aafa8afba1988e2ba0
OCCUPATION_TYPE,0.0,1.0,0.5,0,60c442aafa8afba1988e2ba0
WEEKDAY_APPR_PROCESS_START,0.7426479560707748,0.24762703421240004,0.5,0,60c442aafa8afba1988e2ba0
ORGANIZATION_TYPE,0.0,1.0,0.5,0,60c442aafa8afba1988e2ba0
CNT_CHILDREN,0.8285898498664456,0.1488897445770761,0.5,1,60c442aafa8afba1988e2ba0
AMT_INCOME_TOTAL,0.7831069609507639,0.1775158704957799,0.5,1,60c442aafa8afba1988e2ba0
AMT_CREDIT,0.7718103997814406,0.22189782702498045,0.5,1,60c442aafa8afba1988e2ba0
AMT_ANNUITY,0.7177750410509031,0.3009544334975369,0.5,1,60c442aafa8afba1988e2ba0
AMT_GOODS_PRICE,0.7566905291162724,0.22128041809570476,0.5,1,60c442aafa8afba1988e2ba0
REGION_POPULATION_RELATIVE,0.8306754221388367,0.1998701614548193,0.5,1,60c442aafa8afba1988e2ba0
AGE,0.5845070422535211,0.345797564017903,0.5,1,60c442aafa8afba1988e2ba0
YEARS_EMPLOYED,0.6308623298033282,0.42618978003688546,0.5,1,60c442aafa8afba1988e2ba0
YEARS_REGISTRATION,0.8286252354048963,0.1372360347438043,0.5,1,60c442aafa8afba1988e2ba0
YEARS_ID_PUBLISH,0.8127490039840638,0.1520483257127286,0.5,1,60c442aafa8afba1988e2ba0
FLAG_MOBIL,,,0.5,1,60c442aafa8afba1988e2ba0
FLAG_EMP_PHONE,0.8269316499937588,0.17252250388010787,0.5,1,60c442aafa8afba1988e2ba0
FLAG_WORK_PHONE,0.8743658041603247,0.09229025764222673,0.5,1,60c442aafa8afba1988e2ba0
FLAG_CONT_MOBILE,0.7021063189568706,0.36498785425101216,0.5,1,60c442aafa8afba1988e2ba0
FLAG_PHONE,0.8622815902760191,0.08873355579403264,0.5,1,60c442aafa8afba1988e2ba0
FLAG_EMAIL,0.960429555270223,0.15484919335983163,0.5,1,60c442aafa8afba1988e2ba0
CNT_FAM_MEMBERS,0.8237401185770751,0.17993042952208108,0.5,1,60c442aafa8afba1988e2ba0
REGION_RATING_CLIENT,0.7145883349809349,0.2525961084372884,0.5,1,60c442aafa8afba1988e2ba0
REGION_RATING_CLIENT_W_CITY,0.680184331797235,0.2691043209736725,0.5,1,60c442aafa8afba1988e2ba0
HOUR_APPR_PROCESS_START,0.8293838862559241,0.17725519454924266,0.5,1,60c442aafa8afba1988e2ba0
REG_REGION_NOT_LIVE_REGION,0.8082780163998438,0.2894504007494535,0.5,1,60c442aafa8afba1988e2ba0
REG_REGION_NOT_WORK_REGION,0.8498074454428756,0.08338622724109385,0.5,1,60c442aafa8afba1988e2ba0
LIVE_REGION_NOT_WORK_REGION,0.8412255413114151,0.11624594799641352,0.5,1,60c442aafa8afba1988e2ba0
REG_CITY_NOT_LIVE_CITY,0.5766114894166713,0.28267278147769404,0.5,1,60c442aafa8afba1988e2ba0
REG_CITY_NOT_WORK_CITY,0.7287105165366036,0.20560588624621434,0.5,1,60c442aafa8afba1988e2ba0
LIVE_CITY_NOT_WORK_CITY,0.8393504327653192,0.12049907305795038,0.5,1,60c442aafa8afba1988e2ba0
OBS_30_CNT_SOCIAL_CIRCLE,0.9535941121313448,0.0440909090909091,0.5,1,60c442aafa8afba1988e2ba0
DEF_30_CNT_SOCIAL_CIRCLE,0.6268801552644347,0.2256992916297233,0.5,1,60c442aafa8afba1988e2ba0
OBS_60_CNT_SOCIAL_CIRCLE,0.948738379814077,0.043792366923735004,0.5,1,60c442aafa8afba1988e2ba0
DEF_60_CNT_SOCIAL_CIRCLE,0.6854103343465044,0.20987806545157908,0.5,1,60c442aafa8afba1988e2ba0
YEARS_LAST_PHONE_CHANGE,0.7214868855306583,0.2006033992144437,0.5,1,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_HOUR,0.9267497034400949,0.2644369239631337,0.5,1,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_DAY,0.5,0.2643979057591623,0.5,1,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_WEEK,0.0,0.6700393690915019,0.5,1,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_MON,0.8025451559934319,0.2574428581729036,0.5,1,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_QRT,0.8407992212377701,0.18065953654188946,0.5,1,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_YEAR,0.9044333112770583,0.07820855614973266,0.5,1,60c442aafa8afba1988e2ba0
NAME_CONTRACT_TYPE,0.7990689013035382,0.11107462885072567,0.5,1,60c442aafa8afba1988e2ba0
CODE_GENDER,0.8368200836820084,0.16100913473890147,0.5,1,60c442aafa8afba1988e2ba0
FLAG_OWN_CAR,0.8324487918524205,0.07014021912446783,0.5,1,60c442aafa8afba1988e2ba0
FLAG_OWN_REALTY,0.9712287394690828,0.045403799484620366,0.5,1,60c442aafa8afba1988e2ba0
NAME_TYPE_SUITE,0.6333333333333333,0.6193656093489148,0.5,1,60c442aafa8afba1988e2ba0
NAME_INCOME_TYPE,0.7808545399163735,0.20775911080789128,0.5,1,60c442aafa8afba1988e2ba0
NAME_EDUCATION_TYPE,0.6581920903954802,0.251979251979252,0.5,1,60c442aafa8afba1988e2ba0
NAME_FAMILY_STATUS,0.6945842846405832,0.22767381772627626,0.5,1,60c442aafa8afba1988e2ba0
NAME_HOUSING_TYPE,0.5,0.6540178571428572,0.5,1,60c442aafa8afba1988e2ba0
OCCUPATION_TYPE,0.3333333333333333,0.875,0.5,1,60c442aafa8afba1988e2ba0
WEEKDAY_APPR_PROCESS_START,0.8309477756286267,0.14330283537600616,0.5,1,60c442aafa8afba1988e2ba0
ORGANIZATION_TYPE,0.0,1.0,0.5,1,60c442aafa8afba1988e2ba0
CNT_CHILDREN,0.7716143194866598,0.18874342189706067,0.5,0,60a3a03bc01ba594c9cca88d
AMT_INCOME_TOTAL,0.7513281052365292,0.2594585894965522,0.5,0,60a3a03bc01ba594c9cca88d
AMT_CREDIT,0.7555045462649314,0.25568323103187746,0.5,0,60a3a03bc01ba594c9cca88d
AMT_ANNUITY,0.7548036758563074,0.2341620714949695,0.5,0,60a3a03bc01ba594c9cca88d
AMT_GOODS_PRICE,0.7489691971865147,0.25094037832891336,0.5,0,60a3a03bc01ba594c9cca88d
REGION_POPULATION_RELATIVE,0.8100375234521576,0.1956325606447342,0.5,0,60a3a03bc01ba594c9cca88d
AGE,0.690552871712292,0.2789592299381896,0.5,0,60a3a03bc01ba594c9cca88d
YEARS_EMPLOYED,0.6399394856278366,0.4198472853222977,0.5,0,60a3a03bc01ba594c9cca88d
YEARS_REGISTRATION,0.8355304456999372,0.10509608529255582,0.5,0,60a3a03bc01ba594c9cca88d
YEARS_ID_PUBLISH,0.8147541413294193,0.13041799540667678,0.5,0,60a3a03bc01ba594c9cca88d
FLAG_MOBIL,,,0.5,0,60a3a03bc01ba594c9cca88d
FLAG_EMP_PHONE,0.8142520734853601,0.18924939176015215,0.5,0,60a3a03bc01ba594c9cca88d
FLAG_WORK_PHONE,0.8224426807760141,0.11628242806123806,0.5,0,60a3a03bc01ba594c9cca88d
FLAG_CONT_MOBILE,0.7141424272818455,0.35427260458839405,0.5,0,60a3a03bc01ba594c9cca88d
FLAG_PHONE,0.8779288874324104,0.09392203550638595,0.5,0,60a3a03bc01ba594c9cca88d
FLAG_EMAIL,0.8683281202704066,0.12959551087210663,0.5,0,60a3a03bc01ba594c9cca88d
CNT_FAM_MEMBERS,0.7553120849933599,0.2037521815008726,0.5,0,60a3a03bc01ba594c9cca88d
REGION_RATING_CLIENT,0.7160647571606475,0.22773777800834272,0.5,0,60a3a03bc01ba594c9cca88d
REGION_RATING_CLIENT_W_CITY,0.6737674984783932,0.24912651853194112,0.5,0,60a3a03bc01ba594c9cca88d
HOUR_APPR_PROCESS_START,0.80796853625171,0.237071187293417,0.5,0,60a3a03bc01ba594c9cca88d
REG_REGION_NOT_LIVE_REGION,0.9746192893401016,0.29081458218558454,0.5,0,60a3a03bc01ba594c9cca88d
REG_REGION_NOT_WORK_REGION,0.9376731301939057,0.14580293088083707,0.5,0,60a3a03bc01ba594c9cca88d
LIVE_REGION_NOT_WORK_REGION,0.943321336069158,0.06961629537669262,0.5,0,60a3a03bc01ba594c9cca88d
REG_CITY_NOT_LIVE_CITY,0.6191594741250592,0.26339283767720234,0.5,0,60a3a03bc01ba594c9cca88d
REG_CITY_NOT_WORK_CITY,0.7206178349523059,0.2039267246475222,0.5,0,60a3a03bc01ba594c9cca88d
LIVE_CITY_NOT_WORK_CITY,0.8050825088516115,0.12653274752480462,0.5,0,60a3a03bc01ba594c9cca88d
OBS_30_CNT_SOCIAL_CIRCLE,0.9171717171717171,0.05976554758990496,0.5,0,60a3a03bc01ba594c9cca88d
DEF_30_CNT_SOCIAL_CIRCLE,0.8791226384886328,0.045821621485659686,0.5,0,60a3a03bc01ba594c9cca88d
OBS_60_CNT_SOCIAL_CIRCLE,0.9469696969696969,0.06577218363403428,0.5,0,60a3a03bc01ba594c9cca88d
DEF_60_CNT_SOCIAL_CIRCLE,0.8141993957703928,0.09115124052323614,0.5,0,60a3a03bc01ba594c9cca88d
YEARS_LAST_PHONE_CHANGE,0.7428276573787409,0.18493197926825392,0.5,0,60a3a03bc01ba594c9cca88d
AMT_REQ_CREDIT_BUREAU_HOUR,0.7485172004744959,0.32073252688172044,0.5,0,60a3a03bc01ba594c9cca88d
AMT_REQ_CREDIT_BUREAU_DAY,0.6666666666666666,0.1524869109947644,0.5,0,60a3a03bc01ba594c9cca88d
AMT_REQ_CREDIT_BUREAU_WEEK,0.7481751824817519,0.4304897314375988,0.5,0,60a3a03bc01ba594c9cca88d
AMT_REQ_CREDIT_BUREAU_MON,0.8492816091954023,0.20699311413944765,0.5,0,60a3a03bc01ba594c9cca88d
AMT_REQ_CREDIT_BUREAU_QRT,0.8222222222222222,0.17112470862470863,0.5,0,60a3a03bc01ba594c9cca88d
AMT_REQ_CREDIT_BUREAU_YEAR,0.9543685735386014,0.10224505262440817,0.5,0,60a3a03bc01ba594c9cca88d
NAME_CONTRACT_TYPE,0.8044692737430168,0.13708786590783567,0.5,0,60a3a03bc01ba594c9cca88d
CODE_GENDER,0.859382203780544,0.12641590465432107,0.5,0,60a3a03bc01ba594c9cca88d
FLAG_OWN_CAR,0.8042841853437421,0.10064028457356455,0.5,0,60a3a03bc01ba594c9cca88d
FLAG_OWN_REALTY,0.9352473084724606,0.045085077720122074,0.5,0,60a3a03bc01ba594c9cca88d
NAME_TYPE_SUITE,0.6967821782178217,0.3964456596035543,0.5,0,60a3a03bc01ba594c9cca88d
NAME_INCOME_TYPE,0.7317996289424861,0.24904548760931738,0.5,0,60a3a03bc01ba594c9cca88d
NAME_EDUCATION_TYPE,0.6,0.24767949767949768,0.5,0,60a3a03bc01ba594c9cca88d
NAME_FAMILY_STATUS,0.7572374645222326,0.22348133709653836,0.5,0,60a3a03bc01ba594c9cca88d
NAME_HOUSING_TYPE,0.43137254901960786,0.5722049689440993,0.5,0,60a3a03bc01ba594c9cca88d
OCCUPATION_TYPE,0.0,1.0,0.5,0,60a3a03bc01ba594c9cca88d
WEEKDAY_APPR_PROCESS_START,0.8447704081632653,0.1483959807130539,0.5,0,60a3a03bc01ba594c9cca88d
ORGANIZATION_TYPE,0.0,1.0,0.5,0,60a3a03bc01ba594c9cca88d
CNT_CHILDREN,0.7617359000337723,0.3196765498652291,0.5,1,60a3a03bc01ba594c9cca88d
AMT_INCOME_TOTAL,0.745636225651404,0.22175632403828896,0.5,1,60a3a03bc01ba594c9cca88d
AMT_CREDIT,0.7450114275668073,0.27498341403181437,0.5,1,60a3a03bc01ba594c9cca88d
AMT_ANNUITY,0.8110670194003528,0.1724137931034483,0.5,1,60a3a03bc01ba594c9cca88d
AMT_GOODS_PRICE,0.7665534804753821,0.21845163564908787,0.5,1,60a3a03bc01ba594c9cca88d
REGION_POPULATION_RELATIVE,0.7833572453371592,0.24279543967421513,0.5,1,60a3a03bc01ba594c9cca88d
AGE,0.6328976034858388,0.2854620661824052,0.5,1,60a3a03bc01ba594c9cca88d
YEARS_EMPLOYED,0.632375189107413,0.2306882531400097,0.5,1,60a3a03bc01ba594c9cca88d
YEARS_REGISTRATION,0.8173667403586343,0.11828650274992822,0.5,1,60a3a03bc01ba594c9cca88d
YEARS_ID_PUBLISH,0.8363859996256584,0.11704530142560704,0.5,1,60a3a03bc01ba594c9cca88d
FLAG_MOBIL,,,0.5,1,60a3a03bc01ba594c9cca88d
FLAG_EMP_PHONE,0.8312915708197364,0.16492067404011448,0.5,1,60a3a03bc01ba594c9cca88d
FLAG_WORK_PHONE,0.878704155154667,0.06293895191788221,0.5,1,60a3a03bc01ba594c9cca88d
FLAG_CONT_MOBILE,0.7051153460381143,0.3670607287449392,0.5,1,60a3a03bc01ba594c9cca88d
FLAG_PHONE,0.8619342315885,0.10237537183603881,0.5,1,60a3a03bc01ba594c9cca88d
FLAG_EMAIL,0.932118301866201,0.04307224690203407,0.5,1,60a3a03bc01ba594c9cca88d
CNT_FAM_MEMBERS,0.7466799468791501,0.34280104712041887,0.5,1,60a3a03bc01ba594c9cca88d
REGION_RATING_CLIENT,0.6706903567069036,0.28375695987463756,0.5,1,60a3a03bc01ba594c9cca88d
REGION_RATING_CLIENT_W_CITY,0.6461231133471441,0.294638912168641,0.5,1,60a3a03bc01ba594c9cca88d
HOUR_APPR_PROCESS_START,0.8322737255808578,0.11377677315468468,0.5,1,60a3a03bc01ba594c9cca88d
REG_REGION_NOT_LIVE_REGION,0.8479196556671449,0.2908528757401657,0.5,1,60a3a03bc01ba594c9cca88d
REG_REGION_NOT_WORK_REGION,0.9516358463726885,0.040080849954237247,0.5,1,60a3a03bc01ba594c9cca88d
LIVE_REGION_NOT_WORK_REGION,0.9004822732012513,0.07035197829735385,0.5,1,60a3a03bc01ba594c9cca88d
REG_CITY_NOT_LIVE_CITY,0.5740373309817755,0.2893039946984208,0.5,1,60a3a03bc01ba594c9cca88d
REG_CITY_NOT_WORK_CITY,0.73185797449229,0.18640684512367156,0.5,1,60a3a03bc01ba594c9cca88d
LIVE_CITY_NOT_WORK_CITY,0.8261473111413421,0.10614979660205795,0.5,1,60a3a03bc01ba594c9cca88d
OBS_30_CNT_SOCIAL_CIRCLE,0.9544493392070486,0.12648382319434948,0.5,1,60a3a03bc01ba594c9cca88d
DEF_30_CNT_SOCIAL_CIRCLE,0.730297157622739,0.1596024181428311,0.5,1,60a3a03bc01ba594c9cca88d
OBS_60_CNT_SOCIAL_CIRCLE,0.9472222222222222,0.11735424515942766,0.5,1,60a3a03bc01ba594c9cca88d
DEF_60_CNT_SOCIAL_CIRCLE,0.7177541729893779,0.18880877946676886,0.5,1,60a3a03bc01ba594c9cca88d
YEARS_LAST_PHONE_CHANGE,0.6959732664995824,0.2637862139858351,0.5,1,60a3a03bc01ba594c9cca88d
AMT_REQ_CREDIT_BUREAU_HOUR,0.9356465005931198,0.3694436443932412,0.5,1,60a3a03bc01ba594c9cca88d
AMT_REQ_CREDIT_BUREAU_DAY,0.3333333333333333,0.5248691099476439,0.5,1,60a3a03bc01ba594c9cca88d
AMT_REQ_CREDIT_BUREAU_WEEK,0.0,0.7501322751322751,0.5,1,60a3a03bc01ba594c9cca88d
AMT_REQ_CREDIT_BUREAU_MON,0.9365111561866124,0.12779940875333473,0.5,1,60a3a03bc01ba594c9cca88d
AMT_REQ_CREDIT_BUREAU_QRT,0.8409090909090909,0.1405448717948718,0.5,1,60a3a03bc01ba594c9cca88d
AMT_REQ_CREDIT_BUREAU_YEAR,0.9602731819930742,0.12368999323867477,0.5,1,60a3a03bc01ba594c9cca88d
NAME_CONTRACT_TYPE,0.8133199422509573,0.11065023394826726,0.5,1,60a3a03bc01ba594c9cca88d
CODE_GENDER,0.8479776847977685,0.13177198218848332,0.5,1,60a3a03bc01ba594c9cca88d
FLAG_OWN_CAR,0.8004419081530465,0.09345994081404815,0.5,1,60a3a03bc01ba594c9cca88d
FLAG_OWN_REALTY,0.9155416012558869,0.07332291876300043,0.5,1,60a3a03bc01ba594c9cca88d
NAME_TYPE_SUITE,0.5,0.6190476190476191,0.5,1,60a3a03bc01ba594c9cca88d
NAME_INCOME_TYPE,0.7711038961038962,0.2128244391542264,0.5,1,60a3a03bc01ba594c9cca88d
NAME_EDUCATION_TYPE,0.5333333333333333,0.4255050505050505,0.5,1,60a3a03bc01ba594c9cca88d
NAME_FAMILY_STATUS,0.7137180700094606,0.24810339571314668,0.5,1,60a3a03bc01ba594c9cca88d
NAME_HOUSING_TYPE,0.43137254901960786,0.6022727272727273,0.5,1,60a3a03bc01ba594c9cca88d
OCCUPATION_TYPE,0.36363636363636365,0.875,0.5,1,60a3a03bc01ba594c9cca88d
WEEKDAY_APPR_PROCESS_START,0.7631347962382445,0.22807612441758784,0.5,1,60a3a03bc01ba594c9cca88d
ORGANIZATION_TYPE,0.4,0.75,0.5,1,60a3a03bc01ba594c9cca88d
CNT_CHILDREN,0.8441558441558442,0.13602875112309076,0.5,2,60a3a03bc01ba594c9cca88d
AMT_INCOME_TOTAL,0.7676325861126299,0.2497066521775,0.5,2,60a3a03bc01ba594c9cca88d
AMT_CREDIT,0.7693943367473509,0.22095346434969076,0.5,2,60a3a03bc01ba594c9cca88d
AMT_ANNUITY,0.7041666666666666,0.2744751278666887,0.5,2,60a3a03bc01ba594c9cca88d
AMT_GOODS_PRICE,0.77645727221279,0.2208430870851253,0.5,2,60a3a03bc01ba594c9cca88d
REGION_POPULATION_RELATIVE,0.8607723577235773,0.12565832075622926,0.5,2,60a3a03bc01ba594c9cca88d
AGE,0.6404320987654322,0.3263077147866745,0.5,2,60a3a03bc01ba594c9cca88d
YEARS_EMPLOYED,0.642965204236006,0.4193356124330889,0.5,2,60a3a03bc01ba594c9cca88d
YEARS_REGISTRATION,0.7990966969581542,0.1978401871312928,0.5,2,60a3a03bc01ba594c9cca88d
YEARS_ID_PUBLISH,0.8534311598490526,0.11863679761739065,0.5,2,60a3a03bc01ba594c9cca88d
FLAG_MOBIL,,,0.5,2,60a3a03bc01ba594c9cca88d
FLAG_EMP_PHONE,0.8305221730269169,0.19721342507389855,0.5,2,60a3a03bc01ba594c9cca88d
FLAG_WORK_PHONE,0.8900398832945208,0.06077962873230966,0.5,2,60a3a03bc01ba594c9cca88d
