Feature,DemographicParityRatio,AverageOddsDifference,fs,iteration,participant_id
CNT_CHILDREN,0.8537349175647048,0.12927095366448466,0.5,0,60c442aafa8afba1988e2ba0
AMT_INCOME_TOTAL,0.8015986297459321,0.20238423449432627,0.5,0,60c442aafa8afba1988e2ba0
AMT_CREDIT,0.7983436574198761,0.21707610363807917,0.5,0,60c442aafa8afba1988e2ba0
AMT_ANNUITY,0.8124999999999999,0.14328611497395527,0.5,0,60c442aafa8afba1988e2ba0
AMT_GOODS_PRICE,0.7916565607567305,0.21719547555534818,0.5,0,60c442aafa8afba1988e2ba0
REGION_POPULATION_RELATIVE,0.8049747656813266,0.18940175552605534,0.5,0,60c442aafa8afba1988e2ba0
AGE,0.6494522691705791,0.27562550443906375,0.5,0,60c442aafa8afba1988e2ba0
YEARS_EMPLOYED,0.6414523449319214,0.42199518690117405,0.5,0,60c442aafa8afba1988e2ba0
YEARS_REGISTRATION,0.810611643330877,0.13350167344011477,0.5,0,60c442aafa8afba1988e2ba0
YEARS_ID_PUBLISH,0.8665734413340017,0.08203074891529899,0.5,0,60c442aafa8afba1988e2ba0
FLAG_MOBIL,,,0.5,0,60c442aafa8afba1988e2ba0
FLAG_EMP_PHONE,0.826952712413208,0.17887731153513078,0.5,0,60c442aafa8afba1988e2ba0
FLAG_WORK_PHONE,0.9128269212021306,0.04365074944783881,0.5,0,60c442aafa8afba1988e2ba0
FLAG_CONT_MOBILE,0.7231695085255767,0.345557354925776,0.5,0,60c442aafa8afba1988e2ba0
FLAG_PHONE,0.8881276819995483,0.09359244787285351,0.5,0,60c442aafa8afba1988e2ba0
FLAG_EMAIL,0.9371122994652406,0.11135725976151509,0.5,0,60c442aafa8afba1988e2ba0
CNT_FAM_MEMBERS,0.8333936979355306,0.15423211169284465,0.5,0,60c442aafa8afba1988e2ba0
REGION_RATING_CLIENT,0.6589172813487882,0.29368673823759567,0.5,0,60c442aafa8afba1988e2ba0
REGION_RATING_CLIENT_W_CITY,0.6376728110599079,0.3021231888982008,0.5,0,60c442aafa8afba1988e2ba0
HOUR_APPR_PROCESS_START,0.8591424244006894,0.2241955101042657,0.5,0,60c442aafa8afba1988e2ba0
REG_REGION_NOT_LIVE_REGION,0.8328777821163608,0.07724910105351707,0.5,0,60c442aafa8afba1988e2ba0
REG_REGION_NOT_WORK_REGION,0.8767650834403082,0.06309875555225619,0.5,0,60c442aafa8afba1988e2ba0
LIVE_REGION_NOT_WORK_REGION,0.8676317242225358,0.07744154769294437,0.5,0,60c442aafa8afba1988e2ba0
REG_CITY_NOT_LIVE_CITY,0.6634900007219695,0.2327752227303479,0.5,0,60c442aafa8afba1988e2ba0
REG_CITY_NOT_WORK_CITY,0.7708934978559552,0.18027128732918635,0.5,0,60c442aafa8afba1988e2ba0
LIVE_CITY_NOT_WORK_CITY,0.8810787156063672,0.09125973043544774,0.5,0,60c442aafa8afba1988e2ba0
OBS_30_CNT_SOCIAL_CIRCLE,0.9263053648874774,0.11069691935971007,0.5,0,60c442aafa8afba1988e2ba0
DEF_30_CNT_SOCIAL_CIRCLE,0.7116776833490714,0.16625282184786233,0.5,0,60c442aafa8afba1988e2ba0
OBS_60_CNT_SOCIAL_CIRCLE,0.915897435897436,0.12683602467377844,0.5,0,60c442aafa8afba1988e2ba0
DEF_60_CNT_SOCIAL_CIRCLE,0.7857142857142857,0.12705774915232962,0.5,0,60c442aafa8afba1988e2ba0
YEARS_LAST_PHONE_CHANGE,0.7325236167341431,0.2522584868852613,0.5,0,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_HOUR,0.7591933570581257,0.31382008448540705,0.5,0,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_DAY,0.7592371871275327,0.35013089005235604,0.5,0,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_WEEK,0.0,0.7054232804232804,0.5,0,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_MON,0.8214285714285715,0.27078646621962654,0.5,0,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_QRT,0.8833266586570552,0.11069347319347322,0.5,0,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_YEAR,0.9421266688702701,0.04714424056066935,0.5,0,60c442aafa8afba1988e2ba0
NAME_CONTRACT_TYPE,0.8059266456157397,0.1360395781727098,0.5,0,60c442aafa8afba1988e2ba0
CODE_GENDER,0.8543512837991366,0.13431173768695165,0.5,0,60c442aafa8afba1988e2ba0
FLAG_OWN_CAR,0.8552886654960021,0.05839748569366632,0.5,0,60c442aafa8afba1988e2ba0
FLAG_OWN_REALTY,0.9793621013133207,0.009912446037484202,0.5,0,60c442aafa8afba1988e2ba0
NAME_TYPE_SUITE,0.6666666666666666,0.38541508574897554,0.5,0,60c442aafa8afba1988e2ba0
NAME_INCOME_TYPE,0.734039070173524,0.2535194415513564,0.5,0,60c442aafa8afba1988e2ba0
NAME_EDUCATION_TYPE,0.6470588235294118,0.3278733278733279,0.5,0,60c442aafa8afba1988e2ba0
NAME_FAMILY_STATUS,0.7615894039735099,0.23178638091017736,0.5,0,60c442aafa8afba1988e2ba0
NAME_HOUSING_TYPE,0.5522875816993463,0.4761488511488512,0.5,0,60c442aafa8afba1988e2ba0
OCCUPATION_TYPE,0.3333333333333333,0.875,0.5,0,60c442aafa8afba1988e2ba0
WEEKDAY_APPR_PROCESS_START,0.8752125850340137,0.16649061321192474,0.5,0,60c442aafa8afba1988e2ba0
ORGANIZATION_TYPE,0.0,1.0,0.5,0,60c442aafa8afba1988e2ba0
CNT_CHILDREN,0.949645390070922,0.14767680657168528,0.5,1,60c442aafa8afba1988e2ba0
AMT_INCOME_TOTAL,0.7816520844055584,0.22201585981244312,0.5,1,60c442aafa8afba1988e2ba0
AMT_CREDIT,0.7494095418044402,0.26434472208057114,0.5,1,60c442aafa8afba1988e2ba0
AMT_ANNUITY,0.7351190476190476,0.25848516275013556,0.5,1,60c442aafa8afba1988e2ba0
AMT_GOODS_PRICE,0.7821749251745925,0.22431765863294523,0.5,1,60c442aafa8afba1988e2ba0
REGION_POPULATION_RELATIVE,0.7660462130937099,0.2140712726289898,0.5,1,60c442aafa8afba1988e2ba0
AGE,0.7026455026455025,0.2550409117475161,0.5,1,60c442aafa8afba1988e2ba0
YEARS_EMPLOYED,0.6686838124054463,0.3917502586478341,0.5,1,60c442aafa8afba1988e2ba0
YEARS_REGISTRATION,0.8290254122000327,0.11492003072095314,0.5,1,60c442aafa8afba1988e2ba0
YEARS_ID_PUBLISH,0.843148856718341,0.13310276311125205,0.5,1,60c442aafa8afba1988e2ba0
FLAG_MOBIL,,,0.5,1,60c442aafa8afba1988e2ba0
FLAG_EMP_PHONE,0.8919532682152727,0.11759653166575695,0.5,1,60c442aafa8afba1988e2ba0
FLAG_WORK_PHONE,0.8936639118457299,0.09221689399804325,0.5,1,60c442aafa8afba1988e2ba0
FLAG_CONT_MOBILE,0.7301905717151455,0.33953306342780026,0.5,1,60c442aafa8afba1988e2ba0
FLAG_PHONE,0.8720258181684316,0.059065511341149346,0.5,1,60c442aafa8afba1988e2ba0
FLAG_EMAIL,0.9077540106951871,0.10359714753331772,0.5,1,60c442aafa8afba1988e2ba0
CNT_FAM_MEMBERS,0.9426294820717132,0.15299514173859727,0.5,1,60c442aafa8afba1988e2ba0
REGION_RATING_CLIENT,0.6816385669125395,0.2329598911993282,0.5,1,60c442aafa8afba1988e2ba0
REGION_RATING_CLIENT_W_CITY,0.6612903225806451,0.24169101602905319,0.5,1,60c442aafa8afba1988e2ba0
HOUR_APPR_PROCESS_START,0.8011735499887158,0.2523455462676128,0.5,1,60c442aafa8afba1988e2ba0
REG_REGION_NOT_LIVE_REGION,0.9124365482233502,0.036083953011904424,0.5,1,60c442aafa8afba1988e2ba0
REG_REGION_NOT_WORK_REGION,0.9092105263157894,0.08168902060911268,0.5,1,60c442aafa8afba1988e2ba0
LIVE_REGION_NOT_WORK_REGION,0.8764337851929094,0.11047256132606847,0.5,1,60c442aafa8afba1988e2ba0
REG_CITY_NOT_LIVE_CITY,0.7091049382716049,0.17157577503586005,0.5,1,60c442aafa8afba1988e2ba0
REG_CITY_NOT_WORK_CITY,0.8030402306381864,0.14088831338687935,0.5,1,60c442aafa8afba1988e2ba0
LIVE_CITY_NOT_WORK_CITY,0.8798342541436464,0.08589435848021401,0.5,1,60c442aafa8afba1988e2ba0
OBS_30_CNT_SOCIAL_CIRCLE,0.9222661396574441,0.03586043597365507,0.5,1,60c442aafa8afba1988e2ba0
DEF_30_CNT_SOCIAL_CIRCLE,0.7046906654199782,0.17246088714495017,0.5,1,60c442aafa8afba1988e2ba0
OBS_60_CNT_SOCIAL_CIRCLE,0.9562380038387717,0.044603540466688935,0.5,1,60c442aafa8afba1988e2ba0
DEF_60_CNT_SOCIAL_CIRCLE,0.7602941176470589,0.1558898801720216,0.5,1,60c442aafa8afba1988e2ba0
YEARS_LAST_PHONE_CHANGE,0.7529755761953905,0.21887053535696352,0.5,1,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_HOUR,0.767497034400949,0.3029353878648233,0.5,1,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_DAY,0.6666666666666666,0.16034031413612565,0.5,1,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_WEEK,0.6492890995260664,0.37789312670829256,0.5,1,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_MON,0.8966861598440545,0.13741167351647557,0.5,1,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_QRT,0.9022566543453676,0.09769756387403444,0.5,1,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_YEAR,0.9633725260093431,0.07090939824205544,0.5,1,60c442aafa8afba1988e2ba0
NAME_CONTRACT_TYPE,0.804829699044873,0.1333458943141243,0.5,1,60c442aafa8afba1988e2ba0
CODE_GENDER,0.8475869809203143,0.13520874406326203,0.5,1,60c442aafa8afba1988e2ba0
FLAG_OWN_CAR,0.8124474174550823,0.08314697026784745,0.5,1,60c442aafa8afba1988e2ba0
FLAG_OWN_REALTY,0.9669257735101356,0.034123271411783174,0.5,1,60c442aafa8afba1988e2ba0
NAME_TYPE_SUITE,0.7128712871287128,0.6085141903171953,0.5,1,60c442aafa8afba1988e2ba0
NAME_INCOME_TYPE,0.7527010804321729,0.256145332209162,0.5,1,60c442aafa8afba1988e2ba0
NAME_EDUCATION_TYPE,0.6,0.3800505050505051,0.5,1,60c442aafa8afba1988e2ba0
NAME_FAMILY_STATUS,0.778513612950699,0.18176563012991886,0.5,1,60c442aafa8afba1988e2ba0
NAME_HOUSING_TYPE,0.5098039215686274,0.5892857142857143,0.5,1,60c442aafa8afba1988e2ba0
OCCUPATION_TYPE,0.0,1.0,0.5,1,60c442aafa8afba1988e2ba0
WEEKDAY_APPR_PROCESS_START,0.8193261284170376,0.12432080115006938,0.5,1,60c442aafa8afba1988e2ba0
ORGANIZATION_TYPE,0.0,1.0,0.5,1,60c442aafa8afba1988e2ba0
CNT_CHILDREN,0.8453532283319517,0.12988704915928634,0.5,2,60c442aafa8afba1988e2ba0
AMT_INCOME_TOTAL,0.71568387570345,0.28013065056163855,0.5,2,60c442aafa8afba1988e2ba0
AMT_CREDIT,0.738425524536154,0.2467846940041076,0.5,2,60c442aafa8afba1988e2ba0
AMT_ANNUITY,0.7402777777777777,0.28278046595960804,0.5,2,60c442aafa8afba1988e2ba0
AMT_GOODS_PRICE,0.7542087542087542,0.29267865892069717,0.5,2,60c442aafa8afba1988e2ba0
REGION_POPULATION_RELATIVE,0.8404527691685757,0.1301094975546828,0.5,2,60c442aafa8afba1988e2ba0
AGE,0.6367724867724868,0.3548007224018628,0.5,2,60c442aafa8afba1988e2ba0
YEARS_EMPLOYED,0.6475037821482602,0.40494692096621837,0.5,2,60c442aafa8afba1988e2ba0
YEARS_REGISTRATION,0.8816187097621863,0.08160710016734396,0.5,2,60c442aafa8afba1988e2ba0
YEARS_ID_PUBLISH,0.8642771108257997,0.12760791606228866,0.5,2,60c442aafa8afba1988e2ba0
FLAG_MOBIL,,,0.5,2,60c442aafa8afba1988e2ba0
FLAG_EMP_PHONE,0.8472779471816544,0.1702189787734982,0.5,2,60c442aafa8afba1988e2ba0
FLAG_WORK_PHONE,0.8885414996526108,0.08330279351181963,0.5,2,60c442aafa8afba1988e2ba0
FLAG_CONT_MOBILE,0.7161484453360081,0.3461511470985155,0.5,2,60c442aafa8afba1988e2ba0
FLAG_PHONE,0.8814832553977238,0.07520090963132448,0.5,2,60c442aafa8afba1988e2ba0
FLAG_EMAIL,0.8709514680657856,0.09084054243628714,0.5,2,60c442aafa8afba1988e2ba0
CNT_FAM_MEMBERS,0.8239768199927563,0.16518324607329843,0.5,2,60c442aafa8afba1988e2ba0
REGION_RATING_CLIENT,0.7640410958904109,0.1699633459763028,0.5,2,60c442aafa8afba1988e2ba0
REGION_RATING_CLIENT_W_CITY,0.7347670250896057,0.1883293288287739,0.5,2,60c442aafa8afba1988e2ba0
HOUR_APPR_PROCESS_START,0.8460855486499191,0.08300465017793124,0.5,2,60c442aafa8afba1988e2ba0
REG_REGION_NOT_LIVE_REGION,0.8946700507614214,0.0509744334458021,0.5,2,60c442aafa8afba1988e2ba0
REG_REGION_NOT_WORK_REGION,0.9149797570850202,0.08478877049230213,0.5,2,60c442aafa8afba1988e2ba0
LIVE_REGION_NOT_WORK_REGION,0.8861503460043606,0.11117375910982369,0.5,2,60c442aafa8afba1988e2ba0
REG_CITY_NOT_LIVE_CITY,0.6703503109214581,0.2324816806559839,0.5,2,60c442aafa8afba1988e2ba0
REG_CITY_NOT_WORK_CITY,0.752400639193092,0.20187315482384693,0.5,2,60c442aafa8afba1988e2ba0
LIVE_CITY_NOT_WORK_CITY,0.8376603808045294,0.13454351324520142,0.5,2,60c442aafa8afba1988e2ba0
OBS_30_CNT_SOCIAL_CIRCLE,0.9650898203592814,0.03835953520164048,0.5,2,60c442aafa8afba1988e2ba0
DEF_30_CNT_SOCIAL_CIRCLE,0.7188046415514227,0.148297930540097,0.5,2,60c442aafa8afba1988e2ba0
OBS_60_CNT_SOCIAL_CIRCLE,0.974961079398028,0.0501924420221585,0.5,2,60c442aafa8afba1988e2ba0
DEF_60_CNT_SOCIAL_CIRCLE,0.7586206896551724,0.1194348341524305,0.5,2,60c442aafa8afba1988e2ba0
YEARS_LAST_PHONE_CHANGE,0.7126180836707152,0.2228426476729997,0.5,2,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_HOUR,0.7591933570581257,0.3028033794162826,0.5,2,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_DAY,0.6666666666666666,0.1681937172774869,0.5,2,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_WEEK,0.0,0.7462962962962962,0.5,2,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_MON,0.7825888192267503,0.29722222222222217,0.5,2,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_QRT,0.8222222222222222,0.14198717948717948,0.5,2,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_YEAR,0.9641222771371041,0.12213027844366586,0.5,2,60c442aafa8afba1988e2ba0
NAME_CONTRACT_TYPE,0.8070477009024495,0.09707329147571203,0.5,2,60c442aafa8afba1988e2ba0
CODE_GENDER,0.8182846797918081,0.17130538779175877,0.5,2,60c442aafa8afba1988e2ba0
FLAG_OWN_CAR,0.8128286512861813,0.07971734996360885,0.5,2,60c442aafa8afba1988e2ba0
FLAG_OWN_REALTY,0.955976813410622,0.04532636356296413,0.5,2,60c442aafa8afba1988e2ba0
NAME_TYPE_SUITE,0.6955445544554455,0.6428571428571428,0.5,2,60c442aafa8afba1988e2ba0
NAME_INCOME_TYPE,0.7755102040816326,0.22769429152407872,0.5,2,60c442aafa8afba1988e2ba0
NAME_EDUCATION_TYPE,0.5333333333333333,0.3607016107016108,0.5,2,60c442aafa8afba1988e2ba0
NAME_FAMILY_STATUS,0.7129596275873535,0.20775440116021426,0.5,2,60c442aafa8afba1988e2ba0
NAME_HOUSING_TYPE,0.45098039215686275,0.6071428571428572,0.5,2,60c442aafa8afba1988e2ba0
OCCUPATION_TYPE,0.0,1.0,0.5,2,60c442aafa8afba1988e2ba0
WEEKDAY_APPR_PROCESS_START,0.8480153649167733,0.15719172426489506,0.5,2,60c442aafa8afba1988e2ba0
ORGANIZATION_TYPE,0.0,1.0,0.5,2,60c442aafa8afba1988e2ba0
CNT_CHILDREN,0.85612968591692,0.12655628289051468,0.5,3,60c442aafa8afba1988e2ba0
AMT_INCOME_TOTAL,0.7388059701492538,0.2314303143866573,0.5,3,60c442aafa8afba1988e2ba0
AMT_CREDIT,0.7769567597153804,0.2305622404533122,0.5,3,60c442aafa8afba1988e2ba0
AMT_ANNUITY,0.7554479418886199,0.2577932820908453,0.5,3,60c442aafa8afba1988e2ba0
AMT_GOODS_PRICE,0.7568081494057725,0.254461320703359,0.5,3,60c442aafa8afba1988e2ba0
REGION_POPULATION_RELATIVE,0.813538327018362,0.18851830546439305,0.5,3,60c442aafa8afba1988e2ba0
AGE,0.6617798353909465,0.3238525909726019,0.5,3,60c442aafa8afba1988e2ba0
YEARS_EMPLOYED,0.6565809379727685,0.40180941028293826,0.5,3,60c442aafa8afba1988e2ba0
YEARS_REGISTRATION,0.8140610545790935,0.1204054737757525,0.5,3,60c442aafa8afba1988e2ba0
YEARS_ID_PUBLISH,0.8746277349075458,0.11920559002247003,0.5,3,60c442aafa8afba1988e2ba0
FLAG_MOBIL,,,0.5,3,60c442aafa8afba1988e2ba0
FLAG_EMP_PHONE,0.8448415208377258,0.16595864640161626,0.5,3,60c442aafa8afba1988e2ba0
FLAG_WORK_PHONE,0.9980776313543717,0.020069830059971983,0.5,3,60c442aafa8afba1988e2ba0
FLAG_CONT_MOBILE,0.7251755265797393,0.34286639676113356,0.5,3,60c442aafa8afba1988e2ba0
FLAG_PHONE,0.8578654156282071,0.10901546920039926,0.5,3,60c442aafa8afba1988e2ba0
FLAG_EMAIL,0.9819518716577539,0.00972644376899695,0.5,3,60c442aafa8afba1988e2ba0
CNT_FAM_MEMBERS,0.8145599420499819,0.18756544502617797,0.5,3,60c442aafa8afba1988e2ba0
REGION_RATING_CLIENT,0.6687774618764539,0.26750968190075786,0.5,3,60c442aafa8afba1988e2ba0
REGION_RATING_CLIENT_W_CITY,0.6351867572156197,0.28373311588786465,0.5,3,60c442aafa8afba1988e2ba0
HOUR_APPR_PROCESS_START,0.8180997517490408,0.10040083778708653,0.5,3,60c442aafa8afba1988e2ba0
REG_REGION_NOT_LIVE_REGION,0.7744742567077592,0.3062473078150163,0.5,3,60c442aafa8afba1988e2ba0
REG_REGION_NOT_WORK_REGION,0.8571428571428571,0.13382210836305614,0.5,3,60c442aafa8afba1988e2ba0
LIVE_REGION_NOT_WORK_REGION,0.8701465987854996,0.07468561050187372,0.5,3,60c442aafa8afba1988e2ba0
REG_CITY_NOT_LIVE_CITY,0.5919484702093397,0.28628610878965155,0.5,3,60c442aafa8afba1988e2ba0
REG_CITY_NOT_WORK_CITY,0.6940484853673501,0.2508281593141207,0.5,3,60c442aafa8afba1988e2ba0
LIVE_CITY_NOT_WORK_CITY,0.7736054179290679,0.19032227990151254,0.5,3,60c442aafa8afba1988e2ba0
OBS_30_CNT_SOCIAL_CIRCLE,0.914930108910042,0.1185064935064935,0.5,3,60c442aafa8afba1988e2ba0
DEF_30_CNT_SOCIAL_CIRCLE,0.8654058313632782,0.05761521628402724,0.5,3,60c442aafa8afba1988e2ba0
OBS_60_CNT_SOCIAL_CIRCLE,0.9186173108328797,0.12393861797469394,0.5,3,60c442aafa8afba1988e2ba0
DEF_60_CNT_SOCIAL_CIRCLE,0.8360655737704917,0.08909173216082539,0.5,3,60c442aafa8afba1988e2ba0
YEARS_LAST_PHONE_CHANGE,0.743655254641458,0.24113299378861436,0.5,3,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_HOUR,0.7603795966785291,0.3075436827956989,0.5,3,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_DAY,0.6666666666666666,0.46727748691099474,0.5,3,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_WEEK,0.6544585987261147,0.38835978835978835,0.5,3,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_MON,0.8198549534756432,0.23197238445453888,0.5,3,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_QRT,0.8636363636363636,0.13125000000000003,0.5,3,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_YEAR,0.9627729053927971,0.11016670660037675,0.5,3,60c442aafa8afba1988e2ba0
NAME_CONTRACT_TYPE,0.7887792701771068,0.14337897772088393,0.5,3,60c442aafa8afba1988e2ba0
CODE_GENDER,0.8349077822762034,0.14172921982940825,0.5,3,60c442aafa8afba1988e2ba0
FLAG_OWN_CAR,0.8447527910685806,0.08195715154169692,0.5,3,60c442aafa8afba1988e2ba0
FLAG_OWN_REALTY,0.963089330024814,0.03177427114288334,0.5,3,60c442aafa8afba1988e2ba0
NAME_TYPE_SUITE,0.7,0.44351697273233165,0.5,3,60c442aafa8afba1988e2ba0
NAME_INCOME_TYPE,0.7592949907235621,0.22369583725966705,0.5,3,60c442aafa8afba1988e2ba0
NAME_EDUCATION_TYPE,0.5588235294117647,0.3527777777777778,0.5,3,60c442aafa8afba1988e2ba0
NAME_FAMILY_STATUS,0.7215057511327989,0.20186758360302046,0.5,3,60c442aafa8afba1988e2ba0
NAME_HOUSING_TYPE,0.41666666666666663,0.5526315789473684,0.5,3,60c442aafa8afba1988e2ba0
OCCUPATION_TYPE,0.2727272727272727,0.875,0.5,3,60c442aafa8afba1988e2ba0
WEEKDAY_APPR_PROCESS_START,0.807865892972276,0.22604801263337845,0.5,3,60c442aafa8afba1988e2ba0
ORGANIZATION_TYPE,0.0,1.0,0.5,3,60c442aafa8afba1988e2ba0
CNT_CHILDREN,0.9364741641337385,0.2816326530612245,0.5,4,60c442aafa8afba1988e2ba0
AMT_INCOME_TOTAL,0.7758620689655171,0.25751742721056226,0.5,4,60c442aafa8afba1988e2ba0
AMT_CREDIT,0.7927215189873419,0.2086322100275589,0.5,4,60c442aafa8afba1988e2ba0
AMT_ANNUITY,0.7848639455782312,0.2738045176018262,0.5,4,60c442aafa8afba1988e2ba0
AMT_GOODS_PRICE,0.7846305066571352,0.2658166320586703,0.5,4,60c442aafa8afba1988e2ba0
REGION_POPULATION_RELATIVE,0.8006418485237484,0.22615475902926696,0.5,4,60c442aafa8afba1988e2ba0
AGE,0.638566496794345,0.386723373323362,0.5,4,60c442aafa8afba1988e2ba0
YEARS_EMPLOYED,0.6505295007564297,0.4124477081552787,0.5,4,60c442aafa8afba1988e2ba0
YEARS_REGISTRATION,0.8493408662900188,0.11503300865915345,0.5,4,60c442aafa8afba1988e2ba0
YEARS_ID_PUBLISH,0.8395767579034511,0.15997161278076052,0.5,4,60c442aafa8afba1988e2ba0
FLAG_MOBIL,,,0.5,4,60c442aafa8afba1988e2ba0
FLAG_EMP_PHONE,0.8453294393557237,0.20363989417074063,0.5,4,60c442aafa8afba1988e2ba0
FLAG_WORK_PHONE,0.8825980782502522,0.08477733778156515,0.5,4,60c442aafa8afba1988e2ba0
FLAG_CONT_MOBILE,0.720160481444333,0.3448421052631579,0.5,4,60c442aafa8afba1988e2ba0
FLAG_PHONE,0.8944163079260572,0.05333193331506697,0.5,4,60c442aafa8afba1988e2ba0
